slug,date,open,high,low,close,currency
USD/CNY,2014/1/28,6.0381,6.101,6.0381,6.0381,CNY
USD/CNY,2014/1/29,6.0409,6.103,6.0409,6.0409,CNY
USD/CNY,2014/1/30,6.0456,6.0512,6.0456,6.0456,CNY
USD/CNY,2014/1/31,6.051,6.058,6.051,6.051,CNY
USD/CNY,2014/2/3,6.051,6.06,6.051,6.051,CNY
USD/CNY,2014/2/4,6.051,6.105,6.051,6.051,CNY
USD/CNY,2014/2/5,6.051,6.0605,6.051,6.051,CNY
USD/CNY,2014/2/6,6.051,6.0585,6.051,6.051,CNY
USD/CNY,2014/2/7,6.051,6.0605,6.051,6.051,CNY
USD/CNY,2014/2/10,6.0534,6.0625,6.0493,6.0534,CNY
USD/CNY,2014/2/11,6.0494,6.0595,6.0479,6.0494,CNY
USD/CNY,2014/2/12,6.0506,6.06,6.0503,6.0506,CNY
USD/CNY,2014/2/13,6.0524,6.0619,6.0524,6.0524,CNY
USD/CNY,2014/2/14,6.0536,6.0617,6.0518,6.0536,CNY
USD/CNY,2014/2/17,6.0569,6.0569,6.053,6.0569,CNY
USD/CNY,2014/2/18,6.0541,6.0665,6.0541,6.0541,CNY
USD/CNY,2014/2/19,6.0574,6.0665,6.0574,6.0574,CNY
USD/CNY,2014/2/20,6.0665,6.084,6.0665,6.0665,CNY
USD/CNY,2014/2/21,6.0735,6.0826,6.0735,6.0735,CNY
USD/CNY,2014/2/24,6.0815,6.09,6.0815,6.0815,CNY
USD/CNY,2014/2/25,6.0885,6.1199,6.0885,6.0885,CNY
USD/CNY,2014/2/26,6.1146,6.124,6.1144,6.1146,CNY
USD/CNY,2014/2/27,6.1148,6.1148,6.1121,6.1148,CNY
USD/CNY,2014/2/28,6.1184,6.1621,6.1184,6.1184,CNY
USD/CNY,2014/3/3,6.1351,6.146,6.1351,6.1351,CNY
USD/CNY,2014/3/4,6.1363,6.1466,6.1336,6.1363,CNY
USD/CNY,2014/3/5,6.1336,6.1425,6.1118,6.1336,CNY
USD/CNY,2014/3/6,6.128,6.128,6.1017,6.128,CNY
USD/CNY,2014/3/7,6.1086,6.1185,6.0944,6.1086,CNY
USD/CNY,2014/3/10,6.1161,6.1331,6.1161,6.1161,CNY
USD/CNY,2014/3/11,6.1286,6.1395,6.1223,6.1286,CNY
USD/CNY,2014/3/12,6.1302,6.144,6.1302,6.1302,CNY
USD/CNY,2014/3/13,6.1351,6.1445,6.1262,6.1351,CNY
USD/CNY,2014/3/14,6.1262,6.1495,6.1262,6.1262,CNY
USD/CNY,2014/3/17,6.1403,6.1691,6.1403,6.1403,CNY
USD/CNY,2014/3/18,6.1682,6.1821,6.1682,6.1682,CNY
USD/CNY,2014/3/19,6.1821,6.195,6.1802,6.1821,CNY
USD/CNY,2014/3/20,6.1854,6.2185,6.1854,6.194,CNY
USD/CNY,2014/3/21,6.2176,6.2264,6.2101,6.2176,CNY
USD/CNY,2014/3/24,6.2151,6.2264,6.1859,6.2151,CNY
USD/CNY,2014/3/25,6.1859,6.1935,6.1687,6.1859,CNY
USD/CNY,2014/3/26,6.1917,6.2039,6.1917,6.1917,CNY
USD/CNY,2014/3/27,6.1994,6.2155,6.1986,6.1994,CNY
USD/CNY,2014/3/28,6.2029,6.2155,6.1968,6.2029,CNY
USD/CNY,2014/3/31,6.2022,6.2155,6.2022,6.2022,CNY
USD/CNY,2014/4/1,6.2072,6.216,6.1897,6.2072,CNY
USD/CNY,2014/4/2,6.1969,6.1969,6.1888,6.1969,CNY
